name,product_id,price_current,price_old,discount_pct,installment_monthly,installment_term,url,image_url,page
"Planşet G-tab Pad 10 Pro 10.1"" 10GB/128GB Silver",1360124,241.97,275.00,-12 %,13.45,18 ay,https://birmarket.az/product/1360124-g-tab-pad-10-pro-dreams-54-silver,https://strgimgr.b-cdn.net/img/product/280/e4ad11fd-55ef-46de-99d6-c151492e1370.jpeg,4
"Planşet Oteeto Tab16 Blue 12GB/512GB 10.1"" HD",1392756,169.85,300.00,-43 %,9.44,18 ay,https://birmarket.az/product/1392756-planshet-oteeto-tab16-blue-12gb-512gb-10-1-hd-oteetotab16bl_ue,https://strgimgr.b-cdn.net/img/product/280/b9b8c7a4-15ad-4d58-9d8a-a3804fd17bc7.jpeg,4
"Planşet Umiio S10 11"" 4GB/128GB Black",1270594,197.99,399.00,-50 %,66.00,3 ay,https://birmarket.az/product/1270594-planshet-umiio-s10-11-4gb-128gb-black-s10_black,https://strgimgr.b-cdn.net/img/product/280/934509ec-3e96-4ac7-be1e-5dcc0358a532.jpeg,4
"Planşet Telzeal P800 10.5"" 6GB/256GB Gray",1392659,140.00,199.00,-30 %,46.67,3 ay,https://birmarket.az/product/1392659-planshet-telzeal-p800-gray-6-gb-256-gb-10-5-hd-telzealp800gra_y,https://strgimgr.b-cdn.net/img/product/280/dedc7e84-8cfd-4e59-b712-e1f326c685b3.jpeg,4
Planşet Discover K100 6GB/256GB Pink,964690,148.97,250.00,-40 %,8.28,18 ay,https://birmarket.az/product/964690-planshet-discover-k100-6gb-256gb-pink,https://strgimgr.b-cdn.net/sized/280/964690-06b08cb8d4f8c24c1b026c50059a676e.jpg,4
"Planşet Nodizz Npad16 10.1"" 16GB Grey",1179186,224.24,284.00,-21 %,12.46,18 ay,https://birmarket.az/product/1179186-planshet-nodizz-npad16-10-1-boz-nodizznpad16boz,https://strgimgr.b-cdn.net/img/product/280/5aa6ad93-1bc2-49cd-b9b7-37dc00f2bf84.jpeg,4
Planşet Nodizz NPad16 Android,1212221,218.00,240.00,-9 %,12.12,18 ay,https://birmarket.az/product/1212221-nodizz-npad16-android-planset,https://strgimgr.b-cdn.net/img/product/280/a02bea5e-30d6-40cc-a9e9-bf2496d7739d.jpeg,4
Planşet Telzeal P800 6GB/256GB Gold,1022252,168.99,199.00,-15 %,56.34,3 ay,https://birmarket.az/product/1022252-planshet-telzeal-p800-6gb-256gb-gold,https://strgimgr.b-cdn.net/sized/280/1022252-faccc0ebad7feaee94b87b231bff3775.jpg,4
Planşet Telzeal P800 6GB/256GB Gray,1007392,168.98,199.00,-15 %,56.33,3 ay,https://birmarket.az/product/1007392-planshet-telzeal-p800-6gb-256gb-gray,https://strgimgr.b-cdn.net/sized/280/1007392-b5b41f61e1e1cd2b248fd95d43ac2fd5.jpg,4
Planşet Oteeto Tab 8 5G 8GB/512GB Blue,1269009,148.96,199.00,-25 %,49.66,3 ay,https://birmarket.az/product/1269009-oteeto-dreams-5g-android-planshet-8-duymluk-ekran-8gb-ram-512-gb-rom-ve-5000-mah-batareya-mavi,https://strgimgr.b-cdn.net/img/product/280/9ff09319-d922-47e1-8ef3-4f21142d3fdc.jpeg,5
Planşet Oteeto Tab 8 Blue,1426387,120.00,199.00,-40 %,40.00,3 ay,https://birmarket.az/product/1426387-oteeto-tab-8-tablet-usaqlar-ucun,https://strgimgr.b-cdn.net/img/product/280/fef41406-4493-4594-87f5-14fa3b09d28c.jpeg,5
"Planşet Umiio S10 11"" 4GB/128GB Blue - S10_BLUE",1270596,,179.00,,59.67,3 ay,https://birmarket.az/product/1270596-planshet-umiio-s10-11-4gb-128gb-blue-s10_blue,https://strgimgr.b-cdn.net/img/product/280/1c7a9729-7fdf-4e0e-a22e-88ba1304860c.jpeg,5
Planşet Samsung Galaxy Tab S10 Lite 6GB/128GB Silver,1387679,,714.90,,39.72,18 ay,https://birmarket.az/product/1387679-samsung-galaxy-tab-s10-lite-6-128-gb-silver,https://strgimgr.b-cdn.net/img/product/280/be4deb63-e18a-48ee-aed8-e55df9b7140c.jpeg,5
Planşet Atouch KC64 7 8GB/256GB Blue,1250472,118.97,200.00,-41 %,6.61,18 ay,https://birmarket.az/product/1250472-planshet-atouch-kc64-7-ushaqlar-uchun-android-8gb-256gb-goy-kc64_blue,https://strgimgr.b-cdn.net/img/product/280/0d9ece14-3b10-4d79-85b5-8f9b2ab95861.jpeg,5
Planşet Samsung Galaxy Tab S9 FE 6GB/128GB Gray,1078079,735.00,799.00,-8 %,40.84,18 ay,https://birmarket.az/product/1078079-planshet-samsung-galaxy-tab-s9-fe,https://strgimgr.b-cdn.net/img/product/280/df023632-b2be-484f-a279-85d049877ac3.jpeg,5
Planşet Samsung Galaxy Tab A9 4GB/64GB WiFi Silver,729150,299.00,399.99,-25 %,16.62,18 ay,https://birmarket.az/product/729150-planshet-samsung-galaxy-tab-a9-4gb-64gb-wifi-silver,https://strgimgr.b-cdn.net/sized/280/729150-c6aed55095b12772bf9957cd74420a35.jpg,5
Planşet Xiaomi Pad 6 8GB/256GB Gravity Gray EU (23043RP34G),595849,599.00,799.99,-25 %,33.28,18 ay,https://birmarket.az/product/595849-planshet-xiaomi-pad-6-8gb-256gb-gravity-gray-eu-23043rp34g,https://strgimgr.b-cdn.net/sized/280/595849-6764ba8582eb3480acfddf736a6d1d88.jpg,5
Planşet Oteeto Tab 15 8GB/512GB Gray,1171117,227.99,250.00,-9 %,12.67,18 ay,https://birmarket.az/product/1171117-planshet-oteeto-tab-15-8gb-512gb-gray-oto_tab15_grey,https://strgimgr.b-cdn.net/img/product/280/bf5a8cb3-b32d-483e-9499-8a714fb9c531.jpeg,5
Planşet Oteeto Tab 17 Stylus 8GB/512GB Black,1262409,,195.00,,65.00,3 ay,https://birmarket.az/product/1262409-oteeto-tab17-stylus-black-8gb-256gb,https://strgimgr.b-cdn.net/img/product/280/311d48e5-e645-4d86-babc-3f435c195477.jpeg,5
"Planşet Apple iPad A16 11"" 2025 Wi-Fi 128GB Yellow MD4D4",1147380,,898.56,,299.52,3 ay,https://birmarket.az/product/1147380-planshet-apple-ipad-a16-11-2025-wi-fi-128gb-yellow-md4d4,https://strgimgr.b-cdn.net/img/product/280/34e0f9ce-7306-4d70-880c-73e5761fc950.jpeg,5
Planşet Xiaomi Pad 6S Pro 12GB/512GB Gray,956521,1199.00,1599.00,-25 %,49.96,24 ay,https://birmarket.az/product/956521-planshet-xiaomi-pad-6s-pro-12gb-512gb-gray,https://strgimgr.b-cdn.net/sized/280/956521-586a6e9b2237a24ce0d438f0e5229df5.jpg,5
Planşet Apple iPad Pro 13 M5 2025 Wi-Fi 256GB Space Black (MDYJ4),1503072,2950.00,4000.00,-26 %,163.89,18 ay,https://birmarket.az/product/1503072-planshet-apple-ipad-pro-13-m5-2025-wi-fi-256gb-space-black-mdyj4,https://strgimgr.b-cdn.net/img/product/280/12a16240-bf4f-4c18-b99c-ed49d355368f.jpeg,5
Planşet Vikusha V-E5 3GB/32GB Black,426068,128.94,300.00,-57 %,7.17,18 ay,https://birmarket.az/product/426068-planshet-vikusha-v-e5-3gb-32gb-black,https://strgimgr.b-cdn.net/sized/280/426068-98dcd91b4bda57f96b5ed5b839bfebb4.jpg,5
Planşet Oteeto Tab 21 12GB/512GB,1863796,229.00,299.00,-23 %,12.73,18 ay,https://birmarket.az/product/1863796-oteeto-tab-21,https://strgimgr.b-cdn.net/img/product/280/183ad78b-129d-4359-978f-cd47497097eb.jpeg,5
"Planşet Apple iPad Mini 8.3"" A15 Bionic 2021 Wi-Fi 64GB Space Gray",253059,970.00,1359.00,-29 %,323.34,3 ay,https://birmarket.az/product/253059-planshet-apple-ipad-mini-6-2021-wi-fi-64gb-space-gray-mk7m3ll-a,https://strgimgr.b-cdn.net/sized/280/253059-ea783cdedb114cc34614378bf9301fa6.jpg,5
Planşet Samsung Galaxy Tab A11 SM-X130 4GB/64GB Gray,1493241,324.99,399.99,-19 %,18.06,18 ay,https://birmarket.az/product/1493241-samsung-galaxy-tab-a11-sm-x130-64-gb-gray,https://strgimgr.b-cdn.net/img/product/280/04f81478-0cb7-4cf1-bde9-a49443053ee2.jpeg,5
"Planşet MetaPad M11 10.95"" 8GB/256GB Grey",1212015,359.97,520.00,-31 %,20.00,18 ay,https://birmarket.az/product/1212015-planshet-metapad-m11-10-95-8gb-256gb-grey-metapadm11_grey,https://strgimgr.b-cdn.net/img/product/280/770be7dc-bbc4-41e9-ab4c-aab5dbb55b39.jpeg,5
"Planşet Blackview Tab 90 10.92"" 8GB/128GB LTE Silver Grey",1311465,259.76,399.90,-35 %,43.30,6 ay,https://birmarket.az/product/1311465-planshet-blackview-tab-90-10-92-8gb-128gb-lte-silver-grey-6931548318118,https://strgimgr.b-cdn.net/img/product/280/b56177b7-fe27-4cf8-be73-ef741bfd0518.jpeg,5
Planşet Samsung Galaxy Tab A11 8GB/128GB Gray,1609188,398.00,499.99,-20 %,22.12,18 ay,https://birmarket.az/product/1609188-samsung-tab-a11-8gb-128gb-gray,https://strgimgr.b-cdn.net/img/product/280/6a533d2d-c934-4d80-bb7f-3d90421ab267.jpeg,5
Planşet Apple iPad Mini 7 Wi-Fi 128GB Space Grey,1006012,,1299.00,,433.00,3 ay,https://birmarket.az/product/1006012-planshet-apple-ipad-mini-7-wi-fi-128gb-space-grey,https://strgimgr.b-cdn.net/sized/280/1006012-fafc169b081e57bf799c5b06ce5f0832.jpg,5
Planşet Samsung Galaxy Tab S10 FE Plus 8GB/128GB Gray,1687372,1299.00,1399.00,-7 %,433.00,3 ay,https://birmarket.az/product/1687372-planshet-samsung-galaxy-tab-s10-fe-plus-8gb-128gb-gray,https://strgimgr.b-cdn.net/img/product/280/bf60f531-8a39-4e1a-8063-9c27e5b32ee7.jpeg,5
"Planşet Bestrio S3 Kids 7"" 128GB/4GB RAM Mavi",1270692,88.97,250.00,-64 %,4.95,18 ay,https://birmarket.az/product/1270692-planshet-bestrio-s3-kids-7-128gb-4gb-ram-mavi-bestrio_s3_blue,https://strgimgr.b-cdn.net/img/product/280/7859de4b-486b-428c-8b70-55d90194d9df.jpeg,5
"Planşet Apple iPad A16 11"" 2025 Wi-Fi 128GB Silver MD3Y4 (Rəsmi zəmanət)",1114085,899.00,999.00,-10 %,74.92,12 ay,https://birmarket.az/product/1114085-planshet-apple-ipad-a16-11-2025-wi-fi-128gb-silver-1-md3y4,https://strgimgr.b-cdn.net/img/product/280/5e117ef9-b117-4daa-b7bb-9f6bf4012a3a.jpeg,5
Planşet Samsung Galaxy Tab A11 plus SM-X230N Wi-Fi 6GB/128 GB,1744890,599.00,699.00,-14 %,199.67,3 ay,https://birmarket.az/product/1744890-galaxy-tab-a11-plus-sm-x230n-wi-fi-6-128-gb,https://strgimgr.b-cdn.net/img/product/280/a922228c-fac4-4cc9-a752-0f4f7c90bd61.jpeg,6
Planşet Lenovo Idea Tab 8GB/128GB (ZAFM0203UZ),1722145,,576.30,,192.10,3 ay,https://birmarket.az/product/1722145-planshet-lenovo-idea-tab-8gb-128gb-zafm0203uz,https://strgimgr.b-cdn.net/img/product/280/a2d3a370-08ee-4023-9e23-e472cb701e0c.jpeg,6
Planşet Xiaomi Redmi Pad SE 8.7 LTE 6GB/128GB Aurora Green,959128,310.00,350.00,-11 %,103.34,3 ay,https://birmarket.az/product/959128-planshet-xiaomi-redmi-pad-se-8-7-lte-6gb-128gb-aurora-green,https://strgimgr.b-cdn.net/sized/280/959128-51c7a32fc8ee04425bc555e45dd1d35d.jpg,6
Planşet Samsung Galaxy Tab A9 8GB/128GB Gray LTE,1806875,493.82,657.00,-25 %,164.61,3 ay,https://birmarket.az/product/1806875-smartfon-samsung-galaxy-a56-5g8gb-128gb-awesome-graphite,https://strgimgr.b-cdn.net/img/product/280/0d66c2d7-7909-4821-9afe-60954dfd03ea.jpeg,6
"Planşet 7"" Android 12.0, 4GB/32GB Grey",1335448,109.90,200.00,-45 %,6.11,18 ay,https://birmarket.az/product/1335448-planshet-7-android-12-0-4gb-ram-32gb-yaddash-dordnuveli-prosessor-1280x800-ips-ekran-iki-kamerali-gps-2-4g-wi-fi-4000mah-batareya-type-c-sharj-yungul-ve-portativ-miks859,https://strgimgr.b-cdn.net/img/product/280/d46b916f-232f-48fb-89f5-539269eb537b.jpeg,6
"Planşet Apple iPad Pro 11"" M4 2024 Wi-Fi 256GB Silver",878639,2132.20,2569.98,-17 %,118.46,18 ay,https://birmarket.az/product/878639-planshet-apple-ipad-pro-11-m4-2024-256gb-wi-fi-silver-mvv93zp-a,https://strgimgr.b-cdn.net/sized/280/878639-d13f9c0ff9d9d349104759559d62f0ea.jpg,6
"Planşet MetaPad M11s 10.95"" 12GB/512GB Grey",1212019,378.97,600.00,-37 %,21.06,18 ay,https://birmarket.az/product/1212019-planshet-metapad-m11s-10-95-12gb-512gb-grey-metapadm11s_grey,https://strgimgr.b-cdn.net/img/product/280/98e6c677-ce4d-4423-8925-28a05d8ffe79.jpeg,6
Planşet Apple iPad mini 7 Wi-Fi 8GB/128GB - Space Grey (MXN63),1015172,,1000.00,,333.34,3 ay,https://birmarket.az/product/1015172-planshet-apple-ipad-mini-7-wi-fi-8gb-128gb-space-grey-mxn63,https://strgimgr.b-cdn.net/sized/280/1015172-c6cd903269118323aa46edb97f6bd9cd.jpg,6
"Planşet Apple iPad A16 11"" 2025 Wi-Fi 256 GB Blue (MD4H4)",1125826,,1089.99,,363.33,3 ay,https://birmarket.az/product/1125826-planshet-apple-ipad-a16-11-2025-wi-fi-256-gb-blue-md4h4,https://strgimgr.b-cdn.net/img/product/280/19a30fc8-679e-49cf-8afd-66824ee630d0.jpeg,6
"Planşet Blackview Tab 90 8GB/128GB LTE 10.92"" Frost Blue",1311467,259.76,399.90,-35 %,43.30,6 ay,https://birmarket.az/product/1311467-planshet-blackview-tab-90-8gb-128gb-lte-10-92-mavi-6931548318125,https://strgimgr.b-cdn.net/img/product/280/a552c8f0-7814-4dfb-ab80-c777b8d71187.jpeg,6
Planşet Alcatel 3T 10 4G 2GB/32GB Black (8094X),205812,170.00,199.00,-15 %,56.67,3 ay,https://birmarket.az/product/205812-planshet-alcatel-3t-8094-x-2gb-32gb-black,https://strgimgr.b-cdn.net/sized/280/205812-bb58a70f2097905eda890a0e8ce3d527.jpg,6
"Planşet Huawei MatePad 11.5"" 8GB/256GB Gray",1281025,699.00,799.00,-13 %,38.84,18 ay,https://birmarket.az/product/1281025-huawei-matepad-11-5s-planshet,https://strgimgr.b-cdn.net/img/product/280/3e9f5349-1bfe-42c8-9811-96a66bf1139f.jpeg,6
Planşet İdiono Notebook 10,1739624,188.97,300.00,-37 %,10.50,18 ay,https://birmarket.az/product/1739624-idiono-notebook-10,https://strgimgr.b-cdn.net/img/product/280/f3728d51-9687-41fa-b907-a3e1af7c4502.jpeg,6
Planşet Umiio Dreams17 Pro Max,1820717,264.53,311.00,-15 %,14.70,18 ay,https://birmarket.az/product/1820717-umiio-dreams-17-pro-max-narinci,https://strgimgr.b-cdn.net/img/product/280/cd453f19-fc3d-4c6e-97b6-257e98f1302e.jpeg,6
Planşet Bestrio S12 Grey,1558160,333.33,444.44,-25 %,18.52,18 ay,https://birmarket.az/product/1558160-planshet-bestrio-s12-11-0-inc-grey,https://strgimgr.b-cdn.net/img/product/280/af3254c0-267f-44df-b374-9842a2784333.jpeg,6
Planşet Telzeal P102 8 GB/512 GB Gray,1392665,179.99,300.00,-40 %,10.00,18 ay,https://birmarket.az/product/1392665-planshet-telzeal-p102-8-gb-512-gb-gray-telzealp102gr_ay,https://strgimgr.b-cdn.net/img/product/280/04bd6cd4-dd50-4bd6-9bd5-8c3c003dbc8b.jpeg,6
Planşet Lenovo Tab M11 TB330XU/11 (ZADB0391UZ),1230377,349.00,549.00,-36 %,14.55,24 ay,https://birmarket.az/product/1230377-planshet-lenovo-tab-m11-tb330xu-11-zadb0391uz,https://strgimgr.b-cdn.net/img/product/280/41838c91-cb9d-4585-ba4a-942dbc49b78c.jpeg,6
Planşet Samsung Galaxy Tab A9 8GB/128GB Dark Blue LTE,1756093,493.82,838.56,-41 %,164.61,3 ay,https://birmarket.az/product/1756093-planshet-samsung-galaxy-tab-a9-8gb-128gb-dark-blue-lte,https://strgimgr.b-cdn.net/img/product/280/d39a3329-5e08-4faa-a73a-0a5155090f85.jpeg,6
Planşet Samsung Galaxy Tab S10 FE 5G 8GB/128GB Silver,1551436,999.99,1299.99,-23 %,55.56,18 ay,https://birmarket.az/product/1551436-samsung-galaxy-tab-s10-fe-5g-8-128gb-silver,https://strgimgr.b-cdn.net/img/product/280/c9fe3d17-cfbe-4f65-8855-1c142443f43b.jpeg,6
11 inç Ekran 8/512GB Stylus Qelemli Planşet Oteetotab17stylus,1244841,199.00,299.00,-33 %,66.34,3 ay,https://birmarket.az/product/1244841-11-inch-ekran-8-512gb-stylus-qelemli-planshet,https://strgimgr.b-cdn.net/img/product/280/8c242bcb-e84b-4f58-a56e-35c418ad50fa.jpeg,6
"Planşet Apple iPad Air 11"" M3 2025 Wi-Fi 128GB Purple + Stilus Apple Pencil USB-C",1370954,1500.00,1699.00,-12 %,500.00,3 ay,https://birmarket.az/product/1370954-planshet-apple-ipad-air-11-m3-2025-wi-fi-128gb-purple-apple-pencil-usb-c,https://strgimgr.b-cdn.net/img/product/280/8378f5d7-7fae-4bdb-bd5f-4e5d6492c0fc.jpeg,6
Planşet MetaPad M13 8GB/256GB Grey,1187959,519.97,620.00,-16 %,28.89,18 ay,https://birmarket.az/product/1187959-planshet-metapad-m13-13-android-12-13-8gb-256gb-grey-metapad_m13_grey,https://strgimgr.b-cdn.net/img/product/280/f72a2a31-a75c-4cb6-819c-751dca21b06c.jpeg,6
Planşet Samsung Galaxy Tab S10 Ultra 12GB/256GB Wi-fi Gray,1082890,2098.00,2599.99,-19 %,116.56,18 ay,https://birmarket.az/product/1082890-planshet-samsung-galaxy-tab-s10-ultra-12gb-256gb-gray,https://strgimgr.b-cdn.net/img/product/280/c96767c7-bee5-42b2-a94b-5c3e9b3aca2b.jpeg,6
Planşet Modio M798 Grey,1558206,178.90,240.00,-25 %,9.94,18 ay,https://birmarket.az/product/1558206-planshet-modio-m798-grey,https://strgimgr.b-cdn.net/img/product/280/8f046d7f-b76d-4310-9208-ede1da2af476.jpeg,6
Planşet Modio M40 8GB/256GB Green,1781835,199.00,300.00,-34 %,11.06,18 ay,https://birmarket.az/product/1781835-modio-m40-green-tech,https://strgimgr.b-cdn.net/img/product/280/b0ce485a-f0f1-4b4d-8777-4ae0a06b6c9d.jpeg,7
Planşet Oteeto Tab 11 Pro 8GB/512GB Green,947867,,195.00,,10.84,18 ay,https://birmarket.az/product/947867-planshet-oteeto-tab-11-pro-8gb-512gb-green,https://strgimgr.b-cdn.net/sized/280/947867-96fea91c64545170dbbf9c65a057e29b.jpg,7
Planşet Apple iPad Pro 11 М4 (2024) 256Gb Wi-Fi Space Black (MVV83LL/A),878640,2259.00,2599.00,-13 %,125.50,18 ay,https://birmarket.az/product/878640-planshet-apple-ipad-pro-11-m4-2024-256gb-wi-fi-space-black-mvv83ll-a,https://strgimgr.b-cdn.net/sized/280/878640-2e6b2781cb67805162b9dc214cae64b1.jpg,7
Planşet iDino Notebook Boom 8GB/512GB,1454094,197.97,300.00,-34 %,11.00,18 ay,https://birmarket.az/product/1454094-planshet-idino-notebook-boom-8gb-512gb,https://strgimgr.b-cdn.net/img/product/280/1b0eb412-bdc5-4502-b064-0e0574cba889.jpeg,7
Planşet Samsung Galaxy Tab S10 Plus 12.4 ″ 256/12GB Moonstone Gray Book Cover with Keyboard,1281007,,1973.99,,329.00,6 ay,https://birmarket.az/product/1281007-samsung-galaxy-tab-s10-plus-12-4-256-12gb-moonstone-gray-com-book-cover-keyboard,https://strgimgr.b-cdn.net/img/product/280/2801f9f1-9731-4382-a8a7-025097fe6cba.jpeg,7
Planşet Apple iPad Air 11 M3 2025 Wi-Fi 128GB Starlight (MC9Y4),1328853,1399.00,1599.00,-13 %,77.73,18 ay,https://birmarket.az/product/1328853-planshet-apple-ipad-air-11-m3-2025-wi-fi-128gb-starlight-mc9y4ll-a,https://strgimgr.b-cdn.net/img/product/280/b06fea6c-818e-43ce-a8cc-e335eddf9d61.jpeg,7
"Planşet iDino Notebook 10 8GB/512GB, Blue",1782680,198.00,300.00,-34 %,11.00,18 ay,https://birmarket.az/product/1782680-idino-notebook-10-blue,https://strgimgr.b-cdn.net/img/product/280/1852f5f6-9006-4d7b-a0d0-b3808847a199.jpeg,7
Planşet INOI Pad T107 4GB/128GB Space Gray,979091,,399.98,,22.23,18 ay,https://birmarket.az/product/979091-planshet-inoi-pad-t107-4gb-128gb-space-gray,https://strgimgr.b-cdn.net/sized/280/979091-ee2029b7d328fc4dc02942b75b6244d1.jpg,7
"Planşet Discover Note 21 Plus 8 GB/512 GB 11"" Full HD - discovernote21plu_s",1392529,178.96,250.00,-28 %,9.95,18 ay,https://birmarket.az/product/1392529-planshet-discover-note-21-plus-8-gb-512-gb-11-full-hd-discovernote21plu_s,https://strgimgr.b-cdn.net/img/product/280/32d70248-086d-4a7a-9124-efc737573cf1.jpeg,7
Planşet Samsung Galaxy Tab S6 Lite LTE 4GB/128GB Pink,342834,629.00,799.00,-21 %,69.89,9 ay,https://birmarket.az/product/342834-planshet-samsung-galaxy-tab-s6-lite-lte-4gb-128gb-pink,https://strgimgr.b-cdn.net/sized/280/342834-25f2a2beeb4c3092aaf112c1919dcbc8.jpg,7
Planşet Lenovo Tab M11 TB330XU/11 (ZADB0393UZ),1230382,369.00,599.00,-38 %,15.38,24 ay,https://birmarket.az/product/1230382-planshet-lenovo-tab-m11-tb330xu-11-zadb0393uz,https://strgimgr.b-cdn.net/img/product/280/cbf5df69-91c4-4896-916f-a04778a6c670.jpeg,7
"Planşet HOTWAV Tab R10 Pro 10.1"" 8GB/256GB Orange",1188311,399.96,800.00,-50 %,22.22,18 ay,https://birmarket.az/product/1188311-planshet-hotwav-tab-r10-pro-10-1-8gb-256gb-orange-tab_r10_pro_orange,https://strgimgr.b-cdn.net/img/product/280/b392908e-96db-428c-ae36-aae84d391651.jpeg,7
"Planşet Apple iPad A16 11 2025 Wi-Fi 128 GB, gümüşü, Apple stilus ilə, USB-C",1301136,1019.98,1699.00,-40 %,340.00,3 ay,https://birmarket.az/product/1301136-planshet-apple-ipad-a16-11-2025-wi-fi-128gb-silver-apple-pencil-usb-c,https://strgimgr.b-cdn.net/img/product/280/138c5cfd-397d-4899-a9f9-476d07b38fde.jpeg,7
Planşet Hoco hi11 planset gfuz ga03t 18w type c kakusiga 3in1 cable,1353612,185.00,250.00,-26 %,10.28,18 ay,https://birmarket.az/product/1353612-hoco-hi11-planset-gfuz-ga03t-18w-type-c-kakusiga-3in1-cable,https://strgimgr.b-cdn.net/img/product/280/0af4eeb9-1565-4860-9f87-303a2fc46292.jpeg,7
Planşet Apple iPad A16 11 2025 Wi-Fi 128GB çəhrayı-Apple stilus USB-C,1301071,999.99,1899.99,-47 %,333.33,3 ay,https://birmarket.az/product/1301071-planshet-apple-ipad-a16-11-2025-wi-fi-128gb-pink-apple-pencil-usb-c,https://strgimgr.b-cdn.net/img/product/280/35759503-49fb-4529-acb7-7d4fb996c1af.jpeg,7
Planşet Xiaomi Redmi Pad SE 8/GB256GB Graphite Gray.,776077,,459.00,,153.00,3 ay,https://birmarket.az/product/776077-planshet-xiaomi-redmi-se-8gb-256gb-grey,https://strgimgr.b-cdn.net/sized/280/776077-4e5a589a6b7c181414ba110ac687a65e.jpg,7
"Planşet G-Tab S50 Dreams 10.95"" 8GB/256GB",1311912,,399.00,,22.17,18 ay,https://birmarket.az/product/1311912-g-tab-s50-dreams-planshet-8gb-ram-256gb-aksesuarlarla-klaviatura-orijinal-sichan-orijinal-notebook-ortuyu-qoruyucu-plyonka-toxunma-qelem-qara,https://strgimgr.b-cdn.net/img/product/280/abb357fe-1c70-40ef-94f0-c6f069595601.jpeg,7
Planşet Oteeto Tab 15 3G 2GB/64GB Grey,1012072,,195.00,,65.00,3 ay,https://birmarket.az/product/1012072-planshet-oteeto-tab-15-3g-2gb-64gb-grey,https://strgimgr.b-cdn.net/sized/280/1012072-3eee61bff61f0082fb8beab1fbc5771f.jpg,7
Planşet Samsung Galaxy Tab A9 4GB/64GB Graphite,647526,298.00,399.99,-25 %,16.56,18 ay,https://birmarket.az/product/647526-planshet-samsung-galaxy-tab-a9-4gb-64gb-graphite,https://strgimgr.b-cdn.net/sized/280/647526-96e2c98860c2e246f9307019557732ec.jpg,7
"G-Tab Original, 12 düym ekran, 256 GB yaddaş, 16 GB RAM, boz",1314369,444.44,523.00,-15 %,24.70,18 ay,https://birmarket.az/product/1314369-g-tab-orginal-12-inc-ekran-256gb-yaddas-16gb-ram-gray,https://strgimgr.b-cdn.net/img/product/280/4632f358-f9da-4cda-8cc3-a19f27303283.jpeg,7
Planşet Oteeto Tab 7 8GB/256GB Gold,1253189,,210.00,,70.00,3 ay,https://birmarket.az/product/1253189-planshet-otetto-tab-7,https://strgimgr.b-cdn.net/img/product/280/5884a79d-0b86-4dec-a485-5614b00cff0d.jpeg,7
Planşet Modio M92,1211091,198.99,329.00,-40 %,66.33,3 ay,https://birmarket.az/product/1211091-modio-m92,https://strgimgr.b-cdn.net/img/product/280/a322ef06-3c47-4d1f-8fef-258d1f41d807.jpeg,7
Planşet Apple iPad Pro 11 M4 WiFi + Cellular 256GB with Standard glass - Space Black MVW13 (Rəsmi zəmanət),840374,,3049.00,,127.05,24 ay,https://birmarket.az/product/840374-planshet-apple-ipad-pro-11-inch-wifi-cellular-256gb-with-standard-glass-space-black-mvw13,https://strgimgr.b-cdn.net/img/product/280/5410d501-178f-4606-90a8-1394e3b159bd.jpeg,7
"Planşet Samsung Galaxy Tab S6 Lite 10.4"" 64GB Grey",767733,739.00,799.00,-8 %,41.06,18 ay,https://birmarket.az/product/767733-planshet-samsung-galaxy-tab-s6-lite-10-4-64gb-grey,https://strgimgr.b-cdn.net/sized/280/767733-2f4408a739eca234ba0e15100489e725.jpg,7
"Planşet Apple iPad Air 11"" M2 2024 Wi-Fi 256GB Blue",879815,1391.99,1640.91,-15 %,464.00,3 ay,https://birmarket.az/product/879815-planshet-apple-ipad-air-11-2024-wi-fi-256gb-blue-muwh3ll-a,https://strgimgr.b-cdn.net/sized/280/879815-151fcc67b5ade80e936c3a1404a5f8fc.jpg,8
Planşet Modio M795 8GB/512GB Gold + Qulaqlıqlar + Ağıllı saat,1378963,238.77,300.00,-20 %,13.27,18 ay,https://birmarket.az/product/1378963-planshet-modio-m795-8gb-512gb-gold-modiom795_gold,https://strgimgr.b-cdn.net/img/product/280/022a5873-be11-46fb-82ab-60ef36a7cefe.jpeg,8
Planşet Samsung Galaxy Tab S6 Lite 64GB Gray (SM-P615NZAAITV).,12161,699.00,799.00,-13 %,77.67,9 ay,https://birmarket.az/product/12161-planshet-samsung-galaxy-tab-s6-lite-lte-4gb-64gb-oxford-gray,https://strgimgr.b-cdn.net/sized/280/12161-094bd738ab55445430a677cdc8882bf7.jpg,8
"Planşet ITMEIPC 7"" 4GB/32GB Android 14",1426665,119.90,200.00,-40 %,6.67,18 ay,https://birmarket.az/product/1426665-planshet-itmeipc-7-duymlu-android-14-4gb-32gb-512gb-e-qeder-yaddash-desteyi-hd-ips-ekran-qoruyucu-qab-iki-kamera-quad-core-prosessor-overclocking-imkani-miks1216,https://strgimgr.b-cdn.net/img/product/280/82534fc2-1abf-4502-8aeb-7109d0bd7fab.jpeg,8
